"sno","state","category","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
100,"Uttar Pradesh",1,19.368,24.8545454545455,33.7139534883721,27.7,29.0475409836066,9.25714285714286,41.606,29.9487179487179,23.7785714285714,30.2426229508197,26.1298701298701,27.5623376623377,25.7673913043478,28.25375,27.46,21.4294871794872,0,17.0166112956811,15.2755128205128,15.8187872763419,17.7494053064958,15.6326617179215,16.3988916256157,16.6021615788372,17.3232159847764,18.0443703007519,14.6228813559322,15.0963405797101,15.1454396055875
101,"Uttar Pradesh",2,8.66818181818182,15.1411764705882,14.8548387096774,15.4115942028986,12.419696969697,7.83,29.4321428571429,21.3130434782609,11.7947368421053,14.8882352941176,12.6235294117647,12.7205882352941,14.0521739130435,15.3823529411765,18.1159420289855,11.6611940298507,0,14.2053097345133,10.9709514170041,10.0947206875384,10.8928461931528,10.8085189309577,8.96042356055592,10.0623889482039,10.1116331943918,10.5018300929839,9.71270280965572,10.0439130434783,9.83012134189864
102,"Uttar Pradesh",3,11.6666666666667,10.99,11.364,16.1666666666667,17.1647058823529,7.13333333333333,14.6036144578313,19.15,19.95,24.9254901960784,14.0921348314607,20.6708333333333,16.0116883116883,22.1636363636364,15.27375,12.835,0,0,6.50766283524904,3.42327272727272,2.73524904214559,3.71771217712177,2.99046793760832,0,2.90938511326861,0,2.71494252873563,2.89352517985612,2.4789391575663
103,"Uttarakhand",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9548333333333,13.116,26.4358974358974,14.5875912408759,0,14.2009132420091
104,"Uttarakhand",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9047619047619,0,0,0,0,0,18.7156,10.21484375,26.1150442477876,11.9338235294118,0,12.8716577540107
105,"Uttarakhand",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,"Uttaranchal",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7857142857143,20.1230769230769,0,0,0,0,0,0,0
107,"Uttaranchal",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2379310344828,23.8579545454545,24.4082191780822,27.3641025641026,0,0,0,0,0,0,0
108,"Uttaranchal",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,"West Bengal",1,31.095652173913,47.9416666666667,46.0275,41.6532258064516,47.8676923076923,23.9135135135135,68.6464788732395,57.7628571428572,58.69,4.5015873015873,68.35,40.58125,64.9333333333333,22.4543859649123,14.1246376811594,10.1569444444444,0,1.32413793103448,9.27366609294321,8.17437238493724,8.34356136820926,9.46146788990825,12.8499085923218,10.2857577073382,20.9797887000459,29.6981927710843,11.6529054054054,9.00738007380074,8.00984009840098
110,"West Bengal",2,1.38181818181818,0,0,29.0333333333333,55.6545454545455,37.8428571428571,34.7176470588235,31.4285714285714,29.5,20.45,24.95,30.5,31.7083333333333,13.5375,15.5125,10.5208333333333,0,4.27819548872181,9.67373737373737,6.52214912280702,6.2907894736842,7.4928746928747,11.1714601769912,8.5856103476152,10.8697604790419,53.4937888198758,9.46014005602241,7.11446540880503,6.24799081515499
111,"West Bengal",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
